name2	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds
RPS6KA4	NM_003942	chr11	+	64359161	64372215	64359235	64371480	17	64359161,64359377,64360162,64360476,64361133,64361468,64361641,64361851,64365300,64368131,64368467,64368703,64369445,64369698,64370224,64370562,64371282,	64359290,64359449,64360381,64360592,64361241,64361549,64361745,64362002,64365465,64368260,64368601,64368797,64369619,64369893,64370384,64370726,64372215,
SLC22A11	NM_001307985	chr11	+	64555940	64572875	64555999	64571042	8	64555940,64559134,64562003,64562266,64564307,64565221,64569651,64570978,	64556392,64559238,64562158,64562435,64564428,64565337,64569858,64572875,
SLC22A11	NM_018484	chr11	+	64555940	64572875	64555999	64571042	10	64555940,64559134,64562003,64562266,64564307,64565221,64567598,64568669,64569651,64570978,	64556392,64559238,64562158,64562435,64564428,64565337,64567813,64568778,64569858,64572875,
SLC22A12	NM_001276327	chr11	+	64590809	64602353	64591556	64601551	8	64590809,64592778,64598515,64598807,64599675,64600366,64600734,64601487,	64591958,64592882,64598639,64598923,64599890,64600475,64600938,64602353,
SLC22A12	NM_001276326	chr11	+	64591219	64602344	64591556	64601551	10	64591219,64592778,64593404,64593634,64598515,64598807,64599675,64600366,64600734,64601487,	64591958,64592882,64593457,64593803,64598639,64598923,64599890,64600475,64600938,64602344,
SLC22A12	NM_144585	chr11	+	64591219	64602344	64591556	64601551	10	64591219,64592778,64593404,64593634,64598515,64598807,64599675,64600366,64600734,64601487,	64591958,64592882,64593559,64593803,64598639,64598923,64599890,64600475,64600938,64602344,
NRXN2	NM_015080	chr11	-	64606173	64723197	64607195	64713699	23	64606173,64620293,64622752,64626462,64630401,64635270,64648218,64648733,64650447,64651254,64652034,64653695,64660331,64660752,64667249,64668442,64676992,64685645,64690404,64692846,64697774,64712969,64722970,	64608082,64620372,64623078,64626552,64630573,64635452,64648338,64648907,64650638,64651636,64652154,64653722,64660535,64661139,64667688,64668604,64677037,64685947,64690476,64692876,64697792,64713943,64723197,
NRXN2	NM_138732	chr11	-	64606173	64723197	64607195	64713699	20	64606173,64620293,64622752,64630401,64635270,64648218,64648733,64650447,64651254,64652034,64660331,64660752,64667249,64668442,64677013,64685645,64692846,64697774,64712969,64722970,	64608082,64620372,64623078,64630573,64635452,64648338,64648907,64650638,64651636,64652154,64660535,64661139,64667688,64668604,64677037,64685947,64692876,64697792,64713943,64723197,
NRXN2	NM_138734	chr11	-	64606173	64643545	64607195	64642803	7	64606173,64620293,64622752,64626462,64630401,64635270,64642538,	64608082,64620372,64623078,64626552,64630573,64635452,64643545,
RASGRP2	NM_001098670	chr11	-	64726910	64744826	64727301	64742866	17	64726910,64727295,64728862,64729761,64730052,64735111,64735541,64735902,64736752,64739359,64739635,64740012,64740947,64741438,64742009,64742793,64744741,	64727131,64727360,64729042,64729798,64730194,64735227,64735664,64735980,64737034,64739476,64739809,64740163,64741079,64741501,64742112,64742937,64744826,
RASGRP2	NM_001098671	chr11	-	64726910	64744142	64727301	64742866	17	64726910,64727295,64728862,64729761,64730052,64735111,64735541,64735902,64736752,64739359,64739635,64740012,64740947,64741438,64742009,64742793,64744002,	64727131,64727360,64729042,64729798,64730194,64735227,64735664,64735980,64737034,64739476,64739809,64740163,64741079,64741501,64742112,64742937,64744142,
RASGRP2	NM_153819	chr11	-	64726910	64745456	64727301	64742866	17	64726910,64727295,64728862,64729761,64730052,64735111,64735541,64735902,64736752,64739359,64739635,64740012,64740947,64741438,64742009,64742793,64745274,	64727131,64727360,64729042,64729798,64730194,64735227,64735664,64735980,64737034,64739476,64739809,64740163,64741079,64741501,64742112,64742937,64745456,
PYGM	NM_001164716	chr11	-	64746388	64760715	64746658	64759898	18	64746388,64746920,64747223,64750375,64751324,64751596,64751923,64752402,64753072,64753518,64753878,64754252,64754692,64755272,64755446,64757778,64758245,64759655,	64746808,64746987,64747358,64750583,64751466,64751655,64752071,64752504,64753187,64753682,64754025,64754345,64754836,64755355,64755558,64757910,64758266,64760715,
PYGM	NM_005609	chr11	-	64746397	64759974	64746658	64759898	20	64746397,64746920,64747223,64750375,64751324,64751596,64751923,64752402,64753072,64753518,64753878,64754252,64754692,64755272,64755446,64757778,64758245,64758436,64758602,64759655,	64746808,64746987,64747358,64750583,64751466,64751655,64752071,64752504,64753187,64753682,64754025,64754345,64754836,64755355,64755558,64757910,64758349,64758515,64758704,64759974,
SF1	NM_001178030	chr11	-	64764603	64778466	64765453	64778392	13	64764603,64766899,64767191,64767570,64768105,64769021,64769222,64769425,64769963,64770255,64773429,64776497,64777986,	64765518,64767079,64767251,64767844,64768286,64769129,64769338,64769609,64770053,64770408,64773505,64776626,64778466,
SF1	NM_201995	chr11	-	64764603	64778844	64765388	64778392	14	64764603,64765950,64766899,64767191,64767570,64768105,64769021,64769222,64769425,64769963,64770255,64773429,64776497,64778361,	64765518,64766155,64767079,64767251,64767844,64768286,64769129,64769338,64769609,64770053,64770408,64773505,64776626,64778844,
SF1	NM_201997	chr11	-	64764603	64778844	64765388	64778392	13	64764603,64766899,64767191,64767566,64768105,64769021,64769222,64769425,64769963,64770255,64773429,64776497,64778361,	64765518,64767079,64767251,64767844,64768286,64769129,64769338,64769609,64770053,64770408,64773505,64776626,64778844,
SF1	NM_001178031	chr11	-	64764605	64777761	64765817	64776579	13	64764605,64766899,64767191,64767570,64768105,64769021,64769222,64769425,64769963,64770255,64773429,64776497,64777498,	64766155,64767079,64767251,64767844,64768286,64769129,64769338,64769609,64770053,64770408,64773505,64776626,64777761,
SF1	NM_004630	chr11	-	64764605	64778542	64765817	64778392	13	64764605,64766899,64767191,64767570,64768105,64769021,64769222,64769425,64769963,64770255,64773429,64776497,64778361,	64766155,64767079,64767251,64767844,64768286,64769129,64769338,64769609,64770053,64770408,64773505,64776626,64778542,
SF1	NM_201998	chr11	-	64764605	64778542	64765453	64778392	13	64764605,64766899,64767191,64767570,64768105,64769021,64769222,64769425,64769963,64770255,64773429,64776497,64778361,	64765518,64767079,64767251,64767844,64768286,64769129,64769338,64769609,64770053,64770408,64773505,64776626,64778542,
MAP4K2	NM_001307990	chr11	-	64784917	64803214	64789536	64803149	32	64784917,64789729,64789888,64790187,64790393,64791908,64792171,64792363,64796272,64796492,64796633,64796808,64796981,64797103,64797274,64797500,64797625,64798793,64799420,64799604,64800108,64800310,64800763,64800899,64801110,64801578,64801709,64802065,64802418,64802562,64802884,64803053,	64789624,64789785,64789959,64790274,64790462,64792086,64792275,64792422,64796390,64796553,64796713,64796893,64797023,64797168,64797380,64797534,64797664,64798837,64799479,64799683,64800216,64800392,64800826,64801031,64801183,64801621,64801757,64802121,64802483,64802653,64802942,64803214,
MAP4K2	NM_004579	chr11	-	64784917	64803214	64789536	64803149	32	64784917,64789729,64789888,64790187,64790393,64791908,64792171,64792363,64796272,64796492,64796633,64796808,64796981,64797103,64797274,64797500,64797625,64798793,64799420,64799604,64800108,64800310,64800763,64800899,64801110,64801578,64801709,64802065,64802418,64802562,64802884,64803053,	64789624,64789785,64789959,64790274,64790462,64792086,64792275,64792422,64796390,64796553,64796713,64796893,64797023,64797192,64797380,64797534,64797664,64798837,64799479,64799683,64800216,64800392,64800826,64801031,64801183,64801621,64801757,64802121,64802483,64802653,64802942,64803214,
MEN1	NM_000244	chr11	-	64803513	64810716	64804333	64810109	10	64803513,64805033,64805634,64806231,64807010,64807178,64807551,64807890,64809649,64810629,	64804816,64805198,64805770,64806368,64807098,64807219,64807680,64808099,64810132,64810716,
MEN1	NM_130799	chr11	-	64803513	64810716	64804333	64810109	10	64803513,64805033,64805634,64806231,64807010,64807178,64807551,64807890,64809664,64810629,	64804816,64805198,64805770,64806368,64807098,64807219,64807680,64808099,64810132,64810716,
MEN1	NM_130800	chr11	-	64803513	64810563	64804333	64810109	10	64803513,64805033,64805634,64806231,64807010,64807178,64807551,64807890,64809649,64810513,	64804816,64805198,64805770,64806368,64807098,64807219,64807680,64808099,64810132,64810563,
MEN1	NM_130801	chr11	-	64803513	64810563	64804333	64810109	10	64803513,64805033,64805634,64806231,64807010,64807178,64807551,64807890,64809649,64810525,	64804816,64805198,64805770,64806368,64807098,64807219,64807680,64808099,64810132,64810563,
MEN1	NM_130802	chr11	-	64803513	64810741	64804333	64810109	10	64803513,64805033,64805634,64806231,64807010,64807178,64807551,64807890,64809649,64810267,	64804816,64805198,64805770,64806368,64807098,64807219,64807680,64808099,64810132,64810741,
MEN1	NM_130803	chr11	-	64803513	64811294	64804333	64810109	10	64803513,64805033,64805634,64806231,64807010,64807178,64807551,64807890,64809649,64810813,	64804816,64805198,64805770,64806368,64807098,64807219,64807680,64808099,64810132,64811294,
MEN1	NM_130804	chr11	-	64803513	64811294	64804333	64810109	11	64803513,64805033,64805634,64806231,64807010,64807178,64807551,64807890,64809649,64810813,64811033,	64804816,64805198,64805770,64806368,64807098,64807219,64807680,64808099,64810132,64810905,64811294,
CDC42BPG	NM_017525	chr11	-	64823051	64844653	64824472	64844569	37	64823051,64826469,64826670,64827049,64827277,64827526,64827685,64829470,64830193,64831504,64832427,64832603,64832825,64833230,64833599,64833737,64833924,64834265,64834428,64834848,64835046,64835346,64835499,64835761,64836116,64836426,64836738,64836921,64838082,64838653,64839032,64839477,64840119,64840552,64841649,64841812,64844409,	64824529,64826555,64826794,64827167,64827398,64827611,64827783,64830070,64830256,64831721,64832509,64832743,64832959,64833336,64833659,64833836,64833977,64834354,64834577,64834963,64835153,64835419,64835621,64835851,64836296,64836530,64836819,64837019,64838162,64838902,64839233,64839571,64840268,64840648,64841733,64841904,64844653,
EHD1	NM_001282444	chr11	-	64851641	64879693	64854332	64878464	7	64851641,64855321,64859923,64874420,64878060,64878834,64879611,	64854857,64855486,64860336,64874518,64878487,64879156,64879693,
EHD1	NM_006795	chr11	-	64851641	64878621	64854332	64878464	5	64851641,64855321,64859923,64874420,64878060,	64854857,64855486,64860336,64874518,64878621,
EHD1	NM_001282445	chr11	-	64852726	64879713	64854332	64879630	6	64852726,64855321,64859923,64874420,64878060,64879611,	64854857,64855486,64860336,64874518,64878487,64879713,
ATG2A	NM_015104	chr11	-	64894545	64917209	64894972	64917135	41	64894545,64895289,64896461,64896747,64897411,64897670,64897838,64898085,64898260,64898635,64900493,64900883,64901961,64902259,64902515,64903287,64903589,64905562,64905741,64906112,64906333,64906664,64907254,64907524,64907747,64908990,64909270,64909680,64910039,64910615,64910806,64911037,64911841,64912084,64912326,64913037,64913265,64913820,64914080,64914337,64916964,	64895209,64895442,64896616,64896869,64897494,64897743,64897974,64898170,64898362,64898842,64900629,64901092,64902176,64902386,64902680,64903364,64903660,64905655,64905848,64906193,64906533,64906815,64907439,64907664,64907890,64909150,64909367,64909924,64910195,64910708,64910954,64911275,64911982,64912249,64912423,64913136,64913401,64913923,64914233,64914500,64917209,
PPP2R5B	NM_006244	chr11	+	64924688	64934475	64925734	64933844	14	64924688,64925470,64926711,64927801,64928065,64928294,64930321,64930480,64931435,64931558,64931748,64932764,64933144,64933696,	64925028,64925933,64926908,64927903,64928158,64928425,64930381,64930589,64931489,64931609,64931868,64932892,64933246,64934475,
GPHA2	NM_130769	chr11	-	64934470	64935893	64934772	64935460	4	64934470,64934990,64935357,64935833,	64934874,64935175,64935460,64935893,
MAJIN	NM_001037225	chr11	-	64938229	64972108	64939662	64959405	11	64938229,64939661,64940573,64947373,64947787,64949742,64950354,64954756,64959304,64960088,64971876,	64938573,64939767,64940646,64947465,64947819,64949868,64950430,64954802,64959422,64960135,64972108,
MAJIN	NM_001300803	chr11	-	64938229	64972091	64938524	64959405	9	64938229,64939661,64940573,64946089,64947373,64954756,64959304,64960088,64971876,	64938573,64939767,64940646,64946153,64947465,64954802,64959422,64960135,64972091,
BATF2	NM_001300807	chr11	-	64987944	64990277	64989128	64990142	2	64987944,64990073,	64989812,64990277,
BATF2	NM_001300808	chr11	-	64987944	64990277	64989128	64989698	2	64987944,64990192,	64989812,64990277,
BATF2	NM_138456	chr11	-	64987944	64996971	64989128	64996914	3	64987944,64994447,64996875,	64989812,64994549,64996971,
ARL2	NM_001199745	chr11	+	65014159	65022184	65014207	65021855	4	65014159,65018363,65018570,65021720,	65014272,65018474,65018733,65022184,
ARL2	NM_001667	chr11	+	65014159	65022184	65014207	65021855	5	65014159,65018363,65018570,65020418,65021720,	65014272,65018474,65018733,65020499,65022184,
SNX15	NM_013306	chr11	+	65027438	65040572	65027537	65039792	8	65027438,65032167,65032430,65034846,65035058,65035519,65038571,65039685,	65027636,65032203,65032551,65034962,65035206,65035663,65038829,65040572,
SNX15	NM_147777	chr11	+	65027438	65040572	65027537	65039792	7	65027438,65032167,65032430,65034846,65035058,65035519,65039685,	65027636,65032203,65032551,65034962,65035206,65035663,65040572,
SAC3D1	NM_013299	chr11	+	65041209	65044828	65041292	65044727	2	65041209,65044224,	65041866,65044828,
NAALADL1	NM_005468	chr11	-	65044819	65058553	65045270	65058521	18	65044819,65045821,65046026,65046188,65046444,65047474,65047646,65047980,65048151,65048299,65053217,65053490,65054249,65054454,65057370,65057874,65058077,65058336,	65045457,65045914,65046114,65046362,65046526,65047565,65047738,65048048,65048215,65048385,65053337,65053576,65054354,65054738,65057493,65057996,65058250,65058553,
CDCA5	NM_080668	chr11	-	65077452	65084040	65079106	65083978	6	65077452,65079352,65083363,65083484,65083628,65083932,	65079187,65079787,65083399,65083550,65083723,65084040,
ZFPL1	NM_006782	chr11	+	65084221	65088396	65084698	65088114	8	65084221,65084690,65085114,65086414,65086719,65086927,65087315,65087927,	65084378,65084800,65085226,65086608,65086792,65087074,65087433,65088396,
TMEM262	NM_001282448	chr11	-	65088371	65089109	65088454	65089031	3	65088371,65088650,65088857,	65088531,65088750,65089109,
VPS51	NM_013265	chr11	+	65096213	65111862	65096250	65111587	10	65096213,65096997,65107580,65107802,65108196,65109279,65109704,65110481,65110693,65111326,	65096478,65097127,65107727,65108022,65108914,65109495,65109923,65110603,65110781,65111862,
TM7SF2	NM_001277233	chr11	+	65111853	65116235	65112015	65116053	9	65111853,65112514,65112810,65113219,65113490,65114712,65114912,65115475,65115892,	65112067,65112711,65112865,65113414,65113594,65114832,65115081,65115598,65116235,
TM7SF2	NM_003273	chr11	+	65111871	65116408	65112015	65116053	10	65111871,65112514,65112810,65113219,65113490,65114712,65114912,65115313,65115475,65115892,	65112067,65112711,65112865,65113414,65113594,65114832,65115081,65115394,65115598,65116408,
ZNHIT2	NM_014205	chr11	-	65116402	65117701	65116441	65117653	1	65116402,	65117701,
FAU	NM_001997	chr11	-	65120629	65122134	65120680	65121813	5	65120629,65120980,65121499,65121738,65122089,	65120806,65121036,65121644,65121821,65122134,
MRPL49	NM_004927	chr11	+	65122320	65127371	65122346	65125872	4	65122320,65124501,65125487,65125725,	65122424,65124652,65125612,65127371,
SYVN1	NM_032431	chr11	-	65127278	65134519	65128381	65133601	16	65127278,65128562,65129728,65130001,65130250,65130659,65130919,65131131,65131273,65131469,65132247,65132731,65132921,65133159,65133469,65134455,	65128488,65128714,65129915,65130172,65130379,65130823,65131036,65131197,65131373,65131596,65132351,65132780,65133074,65133252,65133618,65134519,
SYVN1	NM_172230	chr11	-	65127278	65134519	65128381	65133601	16	65127278,65128562,65129728,65130001,65130250,65130659,65130919,65131131,65131273,65131469,65132247,65132731,65132921,65133159,65133469,65134455,	65128488,65128714,65129915,65130175,65130379,65130823,65131036,65131197,65131373,65131596,65132351,65132780,65133074,65133252,65133618,65134519,
SPDYC	NM_001008778	chr11	+	65170153	65173244	65170235	65173217	7	65170153,65171326,65171942,65172245,65172433,65172683,65173182,	65170261,65171499,65172001,65172331,65172605,65173014,65173244,
